package,filepath,class_path,method_name,signature,line_range,author_lines_map,author_edit_ratio_map,dominant_author,test_class,code
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject,onError,void onError(Throwable),"[369, 387]","{'A459': [(379, 379), (381, 381), (383, 383)], 'A460': [(369, 370), (387, 387)], 'A461': [(371, 378), (380, 380), (382, 382), (384, 386)]}","{'A459': 0.15789473684210525, 'A460': 0.15789473684210525, 'A461': 0.6842105263157895}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"    @Override
    public void onError(Throwable t) {
        ExceptionHelper.nullCheck(t, ""onError called with a null Throwable."");
        if (done) {
            RxJavaPlugins.onError(t);
            return;
        }
        done = true;

        Object o = NotificationLite.error(t);

        ReplayBuffer<T> b = buffer;

        b.addFinal(o);

        for (ReplayDisposable<T> rs : terminate(o)) {
            b.replay(rs);
        }
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject,onComplete,void onComplete(),"[389, 405]","{'A459': [(397, 397), (399, 399), (401, 401)], 'A460': [(389, 390), (405, 405)], 'A461': [(391, 396), (398, 398), (400, 400), (402, 404)]}","{'A459': 0.17647058823529413, 'A460': 0.17647058823529413, 'A461': 0.6470588235294118}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"    @Override
    public void onComplete() {
        if (done) {
            return;
        }
        done = true;

        Object o = NotificationLite.complete();

        ReplayBuffer<T> b = buffer;

        b.addFinal(o);

        for (ReplayDisposable<T> rs : terminate(o)) {
            b.replay(rs);
        }
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject,hasObservers,boolean hasObservers(),"[407, 411]","{'A460': [(407, 407), (411, 411)], 'A461': [(408, 410)]}","{'A460': 0.4, 'A461': 0.6}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"    @Override
    @CheckReturnValue
    public boolean hasObservers() {
        return observers.get().length != 0;
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject,observerCount,int observerCount(),"[413, 416]","{'A460': [(416, 416)], 'A461': [(413, 415)]}","{'A460': 0.25, 'A461': 0.75}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"    @CheckReturnValue
    /* test */ int observerCount() {
        return observers.get().length;
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject,getThrowable,Throwable getThrowable(),"[418, 427]","{'A460': [(418, 418), (421, 421), (423, 427)], 'A461': [(420, 420), (422, 422)], 'A534': [(419, 419)]}","{'A460': 0.7, 'A461': 0.2, 'A534': 0.1}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"    @Override
    @Nullable
    @CheckReturnValue
    public Throwable getThrowable() {
        Object o = buffer.get();
        if (NotificationLite.isError(o)) {
            return NotificationLite.getError(o);
        }
        return null;
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject,getValue,T getValue(),"[434, 438]","{'A460': [(436, 436), (438, 438)], 'A461': [(435, 435), (437, 437)], 'A534': [(434, 434)]}","{'A460': 0.4, 'A461': 0.4, 'A534': 0.2}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"    @Nullable
    @CheckReturnValue
    public T getValue() {
        return buffer.getValue();
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject,cleanupBuffer,void cleanupBuffer(),"[454, 456]","{'A461': [(454, 456)]}",{'A461': 1.0},A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"    public void cleanupBuffer() {
        buffer.trimHead();
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject,getValues,Object[] getValues(),"[466, 476]","{'A459': [(475, 475)], 'A461': [(466, 474), (476, 476)]}","{'A459': 0.09090909090909091, 'A461': 0.9090909090909091}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"    @CheckReturnValue
    public Object[] getValues() {
        @SuppressWarnings(""unchecked"")
        T[] a = (T[])EMPTY_ARRAY;
        T[] b = getValues(a);
        if (b == EMPTY_ARRAY) {
            return new Object[0];
        }
        return b;

    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject,getValues,T[] getValues(T[]),"[486, 489]","{'A460': [(487, 487), (489, 489)], 'A461': [(486, 486), (488, 488)]}","{'A460': 0.5, 'A461': 0.5}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"    @CheckReturnValue
    public T[] getValues(T[] array) {
        return buffer.getValues(array);
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject,hasComplete,boolean hasComplete(),"[491, 496]","{'A460': [(491, 491), (493, 493), (495, 496)], 'A461': [(492, 492), (494, 494)]}","{'A460': 0.6666666666666666, 'A461': 0.3333333333333333}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"    @Override
    @CheckReturnValue
    public boolean hasComplete() {
        Object o = buffer.get();
        return NotificationLite.isComplete(o);
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject,hasThrowable,boolean hasThrowable(),"[498, 503]","{'A460': [(498, 498), (500, 500), (502, 503)], 'A461': [(499, 499), (501, 501)]}","{'A460': 0.6666666666666666, 'A461': 0.3333333333333333}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"    @Override
    @CheckReturnValue
    public boolean hasThrowable() {
        Object o = buffer.get();
        return NotificationLite.isError(o);
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject,hasValue,boolean hasValue(),"[510, 513]","{'A460': [(511, 511), (513, 513)], 'A461': [(510, 510), (512, 512)]}","{'A460': 0.5, 'A461': 0.5}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"    @CheckReturnValue
    public boolean hasValue() {
        return buffer.size() != 0; // NOPMD
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject,size,int size(),"[515, 518]","{'A460': [(516, 516), (518, 518)], 'A461': [(515, 515), (517, 517)]}","{'A460': 0.5, 'A461': 0.5}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"    @CheckReturnValue
    /* test*/ int size() {
        return buffer.size();
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject,add,boolean add(ReplayDisposable<T>),"[520, 535]","{'A460': [(525, 525), (533, 534)], 'A461': [(520, 524), (526, 532), (535, 535)]}","{'A460': 0.1875, 'A461': 0.8125}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"    boolean add(ReplayDisposable<T> rs) {
        for (;;) {
            ReplayDisposable<T>[] a = observers.get();
            if (a == TERMINATED) {
                return false;
            }
            int len = a.length;
            @SuppressWarnings(""unchecked"")
            ReplayDisposable<T>[] b = new ReplayDisposable[len + 1];
            System.arraycopy(a, 0, b, 0, len);
            b[len] = rs;
            if (observers.compareAndSet(a, b)) {
                return true;
            }
        }
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject,remove,void remove(ReplayDisposable<T>),"[537, 568]","{'A459': [(552, 552)], 'A460': [(542, 543), (551, 551), (554, 555), (563, 563), (565, 568)], 'A461': [(537, 541), (544, 550), (553, 553), (556, 562), (564, 564)]}","{'A459': 0.03125, 'A460': 0.3125, 'A461': 0.65625}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"    @SuppressWarnings(""unchecked"")
    void remove(ReplayDisposable<T> rs) {
        for (;;) {
            ReplayDisposable<T>[] a = observers.get();
            if (a == TERMINATED || a == EMPTY) {
                return;
            }
            int len = a.length;
            int j = -1;
            for (int i = 0; i < len; i++) {
                if (a[i] == rs) {
                    j = i;
                    break;
                }
            }

            if (j < 0) {
                return;
            }
            ReplayDisposable<T>[] b;
            if (len == 1) {
                b = EMPTY;
            } else {
                b = new ReplayDisposable[len - 1];
                System.arraycopy(a, 0, b, 0, j);
                System.arraycopy(a, j + 1, b, j, len - j - 1);
            }
            if (observers.compareAndSet(a, b)) {
                return;
            }
        }
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject,terminate,ReplayDisposable<T>[] terminate(Object),"[570, 574]","{'A461': [(570, 574)]}",{'A461': 1.0},A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"    @SuppressWarnings(""unchecked"")
    ReplayDisposable<T>[] terminate(Object terminalValue) {
        buffer.compareAndSet(null, terminalValue);
        return observers.getAndSet(TERMINATED);
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.ReplayDisposable,dispose,void dispose(),"[633, 639]","{'A460': [(633, 639)]}",{'A460': 1.0},A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        public void dispose() {
            if (!cancelled) {
                cancelled = true;
                state.remove(this);
            }
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.ReplayDisposable,isDisposed,boolean isDisposed(),"[641, 644]","{'A468': [(641, 644)]}",{'A468': 1.0},A468,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        public boolean isDisposed() {
            return cancelled;
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.UnboundedReplayBuffer,add,void add(T),"[661, 665]","{'A460': [(661, 665)]}",{'A460': 1.0},A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        public void add(T value) {
            buffer.add(value);
            size++;
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.UnboundedReplayBuffer,addFinal,void addFinal(Object),"[667, 672]","{'A460': [(667, 669), (671, 672)], 'A461': [(670, 670)]}","{'A460': 0.8333333333333334, 'A461': 0.16666666666666666}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        public void addFinal(Object notificationLite) {
            buffer.add(notificationLite);
            trimHead();
            size++;
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.UnboundedReplayBuffer,trimHead,void trimHead(),"[674, 677]","{'A461': [(674, 677)]}",{'A461': 1.0},A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        public void trimHead() {
            // no-op in this type of buffer
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.UnboundedReplayBuffer,getValue,T getValue(),"[679, 696]","{'A460': [(679, 679), (681, 696)], 'A534': [(680, 680)]}","{'A460': 0.9444444444444444, 'A534': 0.05555555555555555}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        @Nullable
        @SuppressWarnings(""unchecked"")
        public T getValue() {
            int s = size;
            if (s != 0) {
                List<Object> b = buffer;
                Object o = b.get(s - 1);
                if (NotificationLite.isComplete(o) || NotificationLite.isError(o)) {
                    if (s == 1) {
                        return null;
                    }
                    return (T)b.get(s - 2);
                }
                return (T)o;
            }
            return null;
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.UnboundedReplayBuffer,getValues,T[] getValues(T[]),"[698, 732]","{'A459': [(710, 710), (720, 720), (730, 730)], 'A460': [(698, 709), (711, 719), (721, 729), (731, 732)]}","{'A459': 0.08571428571428572, 'A460': 0.9142857142857143}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        @SuppressWarnings(""unchecked"")
        public T[] getValues(T[] array) {
            int s = size;
            if (s == 0) {
                if (array.length != 0) {
                    array[0] = null;
                }
                return array;
            }
            List<Object> b = buffer;
            Object o = b.get(s - 1);

            if (NotificationLite.isComplete(o) || NotificationLite.isError(o)) {
                s--;
                if (s == 0) {
                    if (array.length != 0) {
                        array[0] = null;
                    }
                    return array;
                }
            }

            if (array.length < s) {
                array = (T[])Array.newInstance(array.getClass().getComponentType(), s);
            }
            for (int i = 0; i < s; i++) {
                array[i] = (T)b.get(i);
            }
            if (array.length > s) {
                array[s] = null;
            }

            return array;
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.UnboundedReplayBuffer,replay,void replay(ReplayDisposable<T>),"[734, 800]","{'A459': [(740, 740), (762, 762), (764, 764), (769, 769), (771, 771), (784, 784), (788, 788), (792, 792), (794, 794)], 'A460': [(734, 739), (741, 742), (744, 745), (747, 761), (763, 763), (765, 768), (770, 770), (783, 783), (785, 787), (789, 791), (793, 793), (795, 800)], 'A461': [(743, 743), (746, 746), (772, 782)]}","{'A459': 0.13432835820895522, 'A460': 0.6716417910447762, 'A461': 0.19402985074626866}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        @SuppressWarnings(""unchecked"")
        public void replay(ReplayDisposable<T> rs) {
            if (rs.getAndIncrement() != 0) {
                return;
            }

            int missed = 1;
            final List<Object> b = buffer;
            final Observer<? super T> a = rs.downstream;

            Integer indexObject = (Integer)rs.index;
            int index;
            if (indexObject != null) {
                index = indexObject;
            } else {
                index = 0;
                rs.index = 0;
            }

            for (;;) {

                if (rs.cancelled) {
                    rs.index = null;
                    return;
                }

                int s = size;

                while (s != index) {

                    if (rs.cancelled) {
                        rs.index = null;
                        return;
                    }

                    Object o = b.get(index);

                    if (NotificationLite.isComplete(o)) {
                        a.onComplete();
                        rs.index = null;
                        rs.cancelled = true;
                        return;
                    } else
                    if (NotificationLite.isError(o)) {
                        a.onError(NotificationLite.getError(o));
                        rs.index = null;
                        rs.cancelled = true;
                        return;
                    }

                    a.onNext((T)o);
                    index++;
                }

                if (index != size) {
                    continue;
                }

                rs.index = index;

                missed = rs.addAndGet(-missed);
                if (missed == 0) {
                    break;
                }
            }
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.UnboundedReplayBuffer,size,int size(),"[802, 813]","{'A460': [(802, 813)]}",{'A460': 1.0},A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        public int size() {
            int s = size;
            if (s != 0) {
                Object o = buffer.get(s - 1);
                if (NotificationLite.isComplete(o) || NotificationLite.isError(o)) {
                    return s - 1;
                }
                return s;
            }
            return 0;
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.SizeBoundReplayBuffer,trim,void trim(),"[860, 866]","{'A460': [(860, 866)]}",{'A460': 1.0},A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        void trim() {
            if (size > maxSize) {
                size--;
                Node<Object> h = head;
                head = h.get();
            }
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.SizeBoundReplayBuffer,add,void add(T),"[868, 878]","{'A459': [(876, 876)], 'A460': [(868, 869), (871, 875), (877, 878)], 'A461': [(870, 870)]}","{'A459': 0.09090909090909091, 'A460': 0.8181818181818182, 'A461': 0.09090909090909091}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        public void add(T value) {
            Node<Object> n = new Node<>(value);
            Node<Object> t = tail;

            tail = n;
            size++;
            t.set(n); // releases both the tail and size

            trim();
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.SizeBoundReplayBuffer,addFinal,void addFinal(Object),"[880, 890]","{'A459': [(888, 888)], 'A460': [(880, 881), (883, 887), (890, 890)], 'A461': [(882, 882), (889, 889)]}","{'A459': 0.09090909090909091, 'A460': 0.7272727272727273, 'A461': 0.18181818181818182}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        public void addFinal(Object notificationLite) {
            Node<Object> n = new Node<>(notificationLite);
            Node<Object> t = tail;

            tail = n;
            size++;
            t.lazySet(n); // releases both the tail and size

            trimHead();
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.SizeBoundReplayBuffer,trimHead,void trimHead(),"[896, 904]","{'A461': [(896, 904)]}",{'A461': 1.0},A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        public void trimHead() {
            Node<Object> h = head;
            if (h.value != null) {
                Node<Object> n = new Node<>(null);
                n.lazySet(h.get());
                head = n;
            }
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.SizeBoundReplayBuffer,getValue,T getValue(),"[906, 931]","{'A459': [(921, 921), (929, 929)], 'A460': [(906, 906), (908, 920), (922, 928), (930, 931)], 'A534': [(907, 907)]}","{'A459': 0.07692307692307693, 'A460': 0.8846153846153846, 'A534': 0.038461538461538464}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        @Nullable
        @SuppressWarnings(""unchecked"")
        public T getValue() {
            Node<Object> prev = null;
            Node<Object> h = head;

            for (;;) {
                Node<Object> next = h.get();
                if (next == null) {
                    break;
                }
                prev = h;
                h = next;
            }

            Object v = h.value;
            if (v == null) {
                return null;
            }
            if (NotificationLite.isComplete(v) || NotificationLite.isError(v)) {
                return (T)prev.value;
            }

            return (T)v;
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.SizeBoundReplayBuffer,getValues,T[] getValues(T[]),"[933, 961]","{'A459': [(938, 938), (959, 959)], 'A460': [(933, 937), (939, 958), (960, 961)]}","{'A459': 0.06896551724137931, 'A460': 0.9310344827586207}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        @SuppressWarnings(""unchecked"")
        public T[] getValues(T[] array) {
            Node<Object> h = head;
            int s = size();

            if (s == 0) {
                if (array.length != 0) {
                    array[0] = null;
                }
            } else {
                if (array.length < s) {
                    array = (T[])Array.newInstance(array.getClass().getComponentType(), s);
                }

                int i = 0;
                while (i != s) {
                    Node<Object> next = h.get();
                    array[i] = (T)next.value;
                    i++;
                    h = next;
                }
                if (array.length > s) {
                    array[s] = null;
                }
            }

            return array;
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.SizeBoundReplayBuffer,replay,void replay(ReplayDisposable<T>),"[963, 1023]","{'A459': [(969, 969), (985, 985), (987, 987), (991, 991), (993, 993), (1006, 1006), (1008, 1008), (1011, 1011), (1015, 1015), (1017, 1017)], 'A460': [(963, 968), (970, 970), (972, 984), (986, 986), (988, 990), (992, 992), (1005, 1005), (1007, 1007), (1009, 1010), (1012, 1014), (1016, 1016), (1018, 1023)], 'A461': [(971, 971), (994, 1004)]}","{'A459': 0.16393442622950818, 'A460': 0.639344262295082, 'A461': 0.19672131147540983}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        @SuppressWarnings(""unchecked"")
        public void replay(ReplayDisposable<T> rs) {
            if (rs.getAndIncrement() != 0) {
                return;
            }

            int missed = 1;
            final Observer<? super T> a = rs.downstream;

            Node<Object> index = (Node<Object>)rs.index;
            if (index == null) {
                index = head;
            }

            for (;;) {

                for (;;) {
                    if (rs.cancelled) {
                        rs.index = null;
                        return;
                    }

                    Node<Object> n = index.get();

                    if (n == null) {
                        break;
                    }

                    Object o = n.value;

                    if (NotificationLite.isComplete(o)) {
                        a.onComplete();
                        rs.index = null;
                        rs.cancelled = true;
                        return;
                    } else
                    if (NotificationLite.isError(o)) {
                        a.onError(NotificationLite.getError(o));
                        rs.index = null;
                        rs.cancelled = true;
                        return;
                    }

                    a.onNext((T)o);

                    index = n;
                }

                if (index.get() != null) {
                    continue;
                }

                rs.index = index;

                missed = rs.addAndGet(-missed);
                if (missed == 0) {
                    break;
                }
            }
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.SizeBoundReplayBuffer,size,int size(),"[1025, 1043]","{'A459': [(1041, 1041)], 'A460': [(1025, 1040), (1042, 1043)]}","{'A459': 0.05263157894736842, 'A460': 0.9473684210526315}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        public int size() {
            int s = 0;
            Node<Object> h = head;
            while (s != Integer.MAX_VALUE) {
                Node<Object> next = h.get();
                if (next == null) {
                    Object o = h.value;
                    if (NotificationLite.isComplete(o) || NotificationLite.isError(o)) {
                        s--;
                    }
                    break;
                }
                s++;
                h = next;
            }

            return s;
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.SizeAndTimeBoundReplayBuffer,trim,void trim(),"[1072, 1098]","{'A459': [(1079, 1079), (1081, 1081), (1088, 1088), (1093, 1093), (1097, 1097)], 'A460': [(1072, 1078), (1080, 1080), (1082, 1082), (1087, 1087), (1089, 1092), (1094, 1094), (1096, 1096), (1098, 1098)], 'A461': [(1083, 1086), (1095, 1095)]}","{'A459': 0.18518518518518517, 'A460': 0.6296296296296297, 'A461': 0.18518518518518517}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        void trim() {
            if (size > maxSize) {
                size--;
                TimedNode<Object> h = head;
                head = h.get();
            }
            long limit = scheduler.now(unit) - maxAge;

            TimedNode<Object> h = head;

            for (;;) {
                if (size <= 1) {
                    head = h;
                    break;
                }
                TimedNode<Object> next = h.get();

                if (next.time > limit) {
                    head = h;
                    break;
                }

                h = next;
                size--;
            }

        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.SizeAndTimeBoundReplayBuffer,trimFinal,void trimFinal(),"[1100, 1131]","{'A459': [(1102, 1102), (1104, 1104), (1117, 1117), (1128, 1128)], 'A460': [(1100, 1101), (1103, 1103), (1105, 1107), (1115, 1116), (1118, 1118), (1126, 1127), (1129, 1131)], 'A461': [(1108, 1114), (1119, 1125)]}","{'A459': 0.125, 'A460': 0.4375, 'A461': 0.4375}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        void trimFinal() {
            long limit = scheduler.now(unit) - maxAge;

            TimedNode<Object> h = head;

            for (;;) {
                TimedNode<Object> next = h.get();
                if (next.get() == null) {
                    if (h.value != null) {
                        TimedNode<Object> lasth = new TimedNode<>(null, 0L);
                        lasth.lazySet(h.get());
                        head = lasth;
                    } else {
                        head = h;
                    }
                    break;
                }

                if (next.time > limit) {
                    if (h.value != null) {
                        TimedNode<Object> lasth = new TimedNode<>(null, 0L);
                        lasth.lazySet(h.get());
                        head = lasth;
                    } else {
                        head = h;
                    }
                    break;
                }

                h = next;
            }
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.SizeAndTimeBoundReplayBuffer,add,void add(T),"[1133, 1143]","{'A459': [(1141, 1141)], 'A460': [(1133, 1134), (1136, 1140), (1142, 1143)], 'A461': [(1135, 1135)]}","{'A459': 0.09090909090909091, 'A460': 0.8181818181818182, 'A461': 0.09090909090909091}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        public void add(T value) {
            TimedNode<Object> n = new TimedNode<>(value, scheduler.now(unit));
            TimedNode<Object> t = tail;

            tail = n;
            size++;
            t.set(n); // releases both the tail and size

            trim();
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.SizeAndTimeBoundReplayBuffer,addFinal,void addFinal(Object),"[1145, 1154]","{'A460': [(1145, 1146), (1148, 1154)], 'A461': [(1147, 1147)]}","{'A460': 0.9, 'A461': 0.1}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        public void addFinal(Object notificationLite) {
            TimedNode<Object> n = new TimedNode<>(notificationLite, Long.MAX_VALUE);
            TimedNode<Object> t = tail;

            tail = n;
            size++;
            t.lazySet(n); // releases both the tail and size
            trimFinal();
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.SizeAndTimeBoundReplayBuffer,trimHead,void trimHead(),"[1160, 1168]","{'A461': [(1160, 1168)]}",{'A461': 1.0},A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        public void trimHead() {
            TimedNode<Object> h = head;
            if (h.value != null) {
                TimedNode<Object> n = new TimedNode<>(null, 0);
                n.lazySet(h.get());
                head = n;
            }
        }
"
